# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-02-10 18:39:54 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 13337000 LOCHSA RIVER NR LOWELL ID
# -----------------------------------------------------------------------------------
#
# Data provided for site 13337000
#            TS   parameter     statistic     Description
#         46504       00010     00001     Temperature, water, degrees Celsius (Maximum)
#         46505       00010     00002     Temperature, water, degrees Celsius (Minimum)
#         46507       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	46507_00060_00003	46507_00060_00003_cd
USGS	13337000	2012-11-20	1260	A
USGS	13337000	2012-11-21	2700	A
USGS	13337000	2012-11-22	2420	A
USGS	13337000	2012-11-23	1810	A
USGS	13337000	2012-11-24	1690	A
USGS	13337000	2012-11-25	1670	A
USGS	13337000	2012-11-26	1440	A
USGS	13337000	2012-11-27	1210	A
USGS	13337000	2012-11-28	1230	A
USGS	13337000	2012-11-29	1340	A
USGS	13337000	2012-11-30	1710	A
USGS	13337000	2012-12-01	2340	A
USGS	13337000	2012-12-02	3440	A
USGS	13337000	2012-12-03	4280	A
USGS	13337000	2012-12-04	3180	A
USGS	13337000	2012-12-05	3580	A
USGS	13337000	2012-12-06	3660	A
USGS	13337000	2012-12-07	3130	A
USGS	13337000	2012-12-08	2790	A
USGS	13337000	2012-12-09	2370	A
USGS	13337000	2012-12-10	2270	A
USGS	13337000	2012-12-11	2170	A
USGS	13337000	2012-12-12	2030	A
USGS	13337000	2012-12-13	1900	A
USGS	13337000	2012-12-14	1720	A
USGS	13337000	2012-12-15	1680	A
USGS	13337000	2012-12-16	1630	A
USGS	13337000	2012-12-17	1580	A
USGS	13337000	2012-12-18	1510	A
USGS	13337000	2012-12-19	1390	A
USGS	13337000	2012-12-20	1320	A
USGS	13337000	2012-12-21	1370	A
USGS	13337000	2012-12-22	1360	A
USGS	13337000	2012-12-23	1350	A
USGS	13337000	2012-12-24	1290	A
USGS	13337000	2012-12-25	1240	A
USGS	13337000	2012-12-26	1190	A
USGS	13337000	2012-12-27	1190	A
USGS	13337000	2012-12-28	1170	A
USGS	13337000	2012-12-29	1080	A
USGS	13337000	2012-12-30	991	A
USGS	13337000	2012-12-31	1060	A
USGS	13337000	2013-01-01	979	A
USGS	13337000	2013-01-02	820	A:e
USGS	13337000	2013-01-03	670	A:e
USGS	13337000	2013-01-04	580	A:e
USGS	13337000	2013-01-05	800	A:e
USGS	13337000	2013-01-06	980	A:e
USGS	13337000	2013-01-07	1020	A
USGS	13337000	2013-01-08	1020	A
USGS	13337000	2013-01-09	1090	A
USGS	13337000	2013-01-10	1260	A
USGS	13337000	2013-01-11	1060	A
USGS	13337000	2013-01-12	840	A:e
USGS	13337000	2013-01-13	750	A:e
USGS	13337000	2013-01-14	830	A:e
USGS	13337000	2013-01-15	930	A:e
USGS	13337000	2013-01-16	860	A:e
USGS	13337000	2013-01-17	780	A:e
USGS	13337000	2013-01-18	780	A:e
USGS	13337000	2013-01-19	780	A:e
USGS	13337000	2013-01-20	780	A:e
USGS	13337000	2013-01-21	780	A:e
USGS	13337000	2013-01-22	770	A:e
USGS	13337000	2013-01-23	780	A:e
USGS	13337000	2013-01-24	1000	A:e
USGS	13337000	2013-01-25	1110	A
USGS	13337000	2013-01-26	1210	A
USGS	13337000	2013-01-27	1140	A
USGS	13337000	2013-01-28	1060	A
USGS	13337000	2013-01-29	1020	A
USGS	13337000	2013-01-30	1030	A
USGS	13337000	2013-01-31	1090	A
USGS	13337000	2013-02-01	1260	A
USGS	13337000	2013-02-02	1280	A
USGS	13337000	2013-02-03	1210	A
USGS	13337000	2013-02-04	1160	A
USGS	13337000	2013-02-05	1150	A
USGS	13337000	2013-02-06	1160	A
USGS	13337000	2013-02-07	1140	A
USGS	13337000	2013-02-08	1090	A
USGS	13337000	2013-02-09	1070	A
USGS	13337000	2013-02-10	1030	A
USGS	13337000	2013-02-11	987	A
USGS	13337000	2013-02-12	965	A
USGS	13337000	2013-02-13	978	A
USGS	13337000	2013-02-14	1000	A
USGS	13337000	2013-02-15	964	A
USGS	13337000	2013-02-16	975	A
USGS	13337000	2013-02-17	1100	A
USGS	13337000	2013-02-18	1080	A
USGS	13337000	2013-02-19	1030	A
USGS	13337000	2013-02-20	1010	A
USGS	13337000	2013-02-21	985	A
USGS	13337000	2013-02-22	963	A
USGS	13337000	2013-02-23	1020	A
USGS	13337000	2013-02-24	954	A
USGS	13337000	2013-02-25	935	A
USGS	13337000	2013-02-26	930	A
USGS	13337000	2013-02-27	904	A
USGS	13337000	2013-02-28	901	A
USGS	13337000	2013-03-01	1030	A
USGS	13337000	2013-03-02	1160	A
USGS	13337000	2013-03-03	1830	A
USGS	13337000	2013-03-04	1750	A
USGS	13337000	2013-03-05	1520	A
USGS	13337000	2013-03-06	1410	A
USGS	13337000	2013-03-07	1420	A
USGS	13337000	2013-03-08	1310	A
USGS	13337000	2013-03-09	1250	A
USGS	13337000	2013-03-10	1220	A
USGS	13337000	2013-03-11	1220	A
USGS	13337000	2013-03-12	1240	A
USGS	13337000	2013-03-13	1270	A
USGS	13337000	2013-03-14	1410	A
USGS	13337000	2013-03-15	1650	A
USGS	13337000	2013-03-16	1990	A
USGS	13337000	2013-03-17	2270	A
USGS	13337000	2013-03-18	2130	A
USGS	13337000	2013-03-19	1960	A
USGS	13337000	2013-03-20	1950	A
USGS	13337000	2013-03-21	2170	A
USGS	13337000	2013-03-22	2040	A
USGS	13337000	2013-03-23	1910	A
USGS	13337000	2013-03-24	1770	A
USGS	13337000	2013-03-25	1690	A
USGS	13337000	2013-03-26	1680	A
USGS	13337000	2013-03-27	1680	A
USGS	13337000	2013-03-28	1760	A
USGS	13337000	2013-03-29	2020	A
USGS	13337000	2013-03-30	2360	A
USGS	13337000	2013-03-31	2650	A
USGS	13337000	2013-04-01	3120	A
USGS	13337000	2013-04-02	3840	A
USGS	13337000	2013-04-03	4520	A
USGS	13337000	2013-04-04	5100	A
USGS	13337000	2013-04-05	6290	A
USGS	13337000	2013-04-06	7480	A
USGS	13337000	2013-04-07	7490	A
USGS	13337000	2013-04-08	6710	A
USGS	13337000	2013-04-09	5680	A
USGS	13337000	2013-04-10	5100	A
USGS	13337000	2013-04-11	5150	A
USGS	13337000	2013-04-12	4680	A
USGS	13337000	2013-04-13	4790	A
USGS	13337000	2013-04-14	4420	A
USGS	13337000	2013-04-15	4030	A
USGS	13337000	2013-04-16	3700	A
USGS	13337000	2013-04-17	3440	A
USGS	13337000	2013-04-18	3280	A
USGS	13337000	2013-04-19	3270	A
USGS	13337000	2013-04-20	3870	A
USGS	13337000	2013-04-21	3990	A
USGS	13337000	2013-04-22	3900	A
USGS	13337000	2013-04-23	3660	A
USGS	13337000	2013-04-24	3500	A
USGS	13337000	2013-04-25	3570	A
USGS	13337000	2013-04-26	3900	A
USGS	13337000	2013-04-27	4570	A
USGS	13337000	2013-04-28	5920	A
USGS	13337000	2013-04-29	7190	A
USGS	13337000	2013-04-30	6480	A
USGS	13337000	2013-05-01	5610	A
USGS	13337000	2013-05-02	5120	A
USGS	13337000	2013-05-03	5140	A
USGS	13337000	2013-05-04	5150	A
USGS	13337000	2013-05-05	5660	A
USGS	13337000	2013-05-06	6970	A
USGS	13337000	2013-05-07	8650	A
USGS	13337000	2013-05-08	10800	A
USGS	13337000	2013-05-09	12800	A
USGS	13337000	2013-05-10	14400	A
USGS	13337000	2013-05-11	15600	A
USGS	13337000	2013-05-12	16900	A
USGS	13337000	2013-05-13	19100	A
USGS	13337000	2013-05-14	20000	A
USGS	13337000	2013-05-15	15700	A
USGS	13337000	2013-05-16	13100	A
USGS	13337000	2013-05-17	11300	A
USGS	13337000	2013-05-18	10500	A
USGS	13337000	2013-05-19	9290	A
USGS	13337000	2013-05-20	8540	A
USGS	13337000	2013-05-21	8740	A
USGS	13337000	2013-05-22	9420	A
USGS	13337000	2013-05-23	8230	A
USGS	13337000	2013-05-24	7430	A
USGS	13337000	2013-05-25	6820	A
USGS	13337000	2013-05-26	6390	A
USGS	13337000	2013-05-27	6490	A
USGS	13337000	2013-05-28	6720	A
USGS	13337000	2013-05-29	7000	A
USGS	13337000	2013-05-30	7230	A
USGS	13337000	2013-05-31	6610	A
USGS	13337000	2013-06-01	5940	A
USGS	13337000	2013-06-02	5970	A
USGS	13337000	2013-06-03	6470	A
USGS	13337000	2013-06-04	6300	A
USGS	13337000	2013-06-05	6050	A
USGS	13337000	2013-06-06	6490	A
USGS	13337000	2013-06-07	6900	A
USGS	13337000	2013-06-08	7120	A
USGS	13337000	2013-06-09	6700	A
USGS	13337000	2013-06-10	6250	A
USGS	13337000	2013-06-11	5620	A
USGS	13337000	2013-06-12	5150	A
USGS	13337000	2013-06-13	5190	A
USGS	13337000	2013-06-14	4900	A
USGS	13337000	2013-06-15	4240	A
USGS	13337000	2013-06-16	3870	A
USGS	13337000	2013-06-17	3720	A
USGS	13337000	2013-06-18	3680	A
USGS	13337000	2013-06-19	3850	A
USGS	13337000	2013-06-20	4800	A
USGS	13337000	2013-06-21	4080	A
USGS	13337000	2013-06-22	3460	A
USGS	13337000	2013-06-23	3110	A
USGS	13337000	2013-06-24	3050	A
USGS	13337000	2013-06-25	3380	A
USGS	13337000	2013-06-26	3380	A
USGS	13337000	2013-06-27	3110	A
USGS	13337000	2013-06-28	2880	A
USGS	13337000	2013-06-29	2700	A
USGS	13337000	2013-06-30	2550	A
USGS	13337000	2013-07-01	2380	A
USGS	13337000	2013-07-02	2210	A
USGS	13337000	2013-07-03	2050	A
USGS	13337000	2013-07-04	1900	A
USGS	13337000	2013-07-05	1770	A
USGS	13337000	2013-07-06	1650	A
USGS	13337000	2013-07-07	1540	A
USGS	13337000	2013-07-08	1470	A
USGS	13337000	2013-07-09	1430	A
USGS	13337000	2013-07-10	1330	A
USGS	13337000	2013-07-11	1260	A
USGS	13337000	2013-07-12	1200	A
USGS	13337000	2013-07-13	1150	A
USGS	13337000	2013-07-14	1100	A
USGS	13337000	2013-07-15	1050	A
USGS	13337000	2013-07-16	1000	A
USGS	13337000	2013-07-17	975	A
USGS	13337000	2013-07-18	930	A
USGS	13337000	2013-07-19	889	A
USGS	13337000	2013-07-20	852	A
USGS	13337000	2013-07-21	819	A
USGS	13337000	2013-07-22	789	A
USGS	13337000	2013-07-23	757	A
USGS	13337000	2013-07-24	732	A
USGS	13337000	2013-07-25	706	A
USGS	13337000	2013-07-26	681	A
USGS	13337000	2013-07-27	658	A
USGS	13337000	2013-07-28	640	A
USGS	13337000	2013-07-29	625	A
USGS	13337000	2013-07-30	610	A
USGS	13337000	2013-07-31	601	A
USGS	13337000	2013-08-01	609	A
USGS	13337000	2013-08-02	817	A
USGS	13337000	2013-08-03	817	A
USGS	13337000	2013-08-04	693	A
USGS	13337000	2013-08-05	634	A
USGS	13337000	2013-08-06	599	A
USGS	13337000	2013-08-07	578	A
USGS	13337000	2013-08-08	554	A
USGS	13337000	2013-08-09	535	A
USGS	13337000	2013-08-10	525	A
USGS	13337000	2013-08-11	531	A
USGS	13337000	2013-08-12	525	A
USGS	13337000	2013-08-13	542	A
USGS	13337000	2013-08-14	499	A
USGS	13337000	2013-08-15	475	A
USGS	13337000	2013-08-16	457	A
USGS	13337000	2013-08-17	443	A
USGS	13337000	2013-08-18	438	A
USGS	13337000	2013-08-19	427	A
USGS	13337000	2013-08-20	417	A
USGS	13337000	2013-08-21	406	A
USGS	13337000	2013-08-22	399	A
USGS	13337000	2013-08-23	413	A
USGS	13337000	2013-08-24	410	A
USGS	13337000	2013-08-25	402	A
USGS	13337000	2013-08-26	413	A
USGS	13337000	2013-08-27	410	A
USGS	13337000	2013-08-28	405	A
USGS	13337000	2013-08-29	430	A
USGS	13337000	2013-08-30	412	A
USGS	13337000	2013-08-31	404	A
USGS	13337000	2013-09-01	389	A
USGS	13337000	2013-09-02	372	A
USGS	13337000	2013-09-03	370	A
USGS	13337000	2013-09-04	378	A
USGS	13337000	2013-09-05	395	A
USGS	13337000	2013-09-06	547	A
USGS	13337000	2013-09-07	459	A
USGS	13337000	2013-09-08	408	A
USGS	13337000	2013-09-09	388	A
USGS	13337000	2013-09-10	384	A
USGS	13337000	2013-09-11	377	A
USGS	13337000	2013-09-12	362	A
USGS	13337000	2013-09-13	347	A
USGS	13337000	2013-09-14	339	A
USGS	13337000	2013-09-15	331	A
USGS	13337000	2013-09-16	338	A
USGS	13337000	2013-09-17	341	A
USGS	13337000	2013-09-18	459	A
USGS	13337000	2013-09-19	548	A
USGS	13337000	2013-09-20	448	A
USGS	13337000	2013-09-21	400	A
USGS	13337000	2013-09-22	377	A
USGS	13337000	2013-09-23	397	A
USGS	13337000	2013-09-24	457	A
USGS	13337000	2013-09-25	654	A
USGS	13337000	2013-09-26	719	A
USGS	13337000	2013-09-27	620	A
USGS	13337000	2013-09-28	579	A
USGS	13337000	2013-09-29	758	A
USGS	13337000	2013-09-30	1480	A
USGS	13337000	2013-10-01	1390	A
USGS	13337000	2013-10-02	1080	A
USGS	13337000	2013-10-03	861	A
USGS	13337000	2013-10-04	738	A
USGS	13337000	2013-10-05	670	A
USGS	13337000	2013-10-06	626	A
USGS	13337000	2013-10-07	598	A
USGS	13337000	2013-10-08	603	A
USGS	13337000	2013-10-09	635	A
USGS	13337000	2013-10-10	621	A
USGS	13337000	2013-10-11	594	A
USGS	13337000	2013-10-12	571	A
USGS	13337000	2013-10-13	552	A
USGS	13337000	2013-10-14	538	A
USGS	13337000	2013-10-15	528	A
USGS	13337000	2013-10-16	515	A
USGS	13337000	2013-10-17	506	A
USGS	13337000	2013-10-18	500	A
USGS	13337000	2013-10-19	493	A
USGS	13337000	2013-10-20	485	A
USGS	13337000	2013-10-21	477	A
USGS	13337000	2013-10-22	471	A
USGS	13337000	2013-10-23	466	A
USGS	13337000	2013-10-24	461	A
USGS	13337000	2013-10-25	457	A
USGS	13337000	2013-10-26	451	A
USGS	13337000	2013-10-27	445	A
USGS	13337000	2013-10-28	438	A
USGS	13337000	2013-10-29	426	A
USGS	13337000	2013-10-30	409	A
USGS	13337000	2013-10-31	423	A
USGS	13337000	2013-11-01	521	A
USGS	13337000	2013-11-02	536	A
USGS	13337000	2013-11-03	659	A
USGS	13337000	2013-11-04	618	A
USGS	13337000	2013-11-05	547	A
USGS	13337000	2013-11-06	519	A
USGS	13337000	2013-11-07	636	A
USGS	13337000	2013-11-08	1120	A
USGS	13337000	2013-11-09	977	A
USGS	13337000	2013-11-10	781	A
USGS	13337000	2013-11-11	792	A
USGS	13337000	2013-11-12	785	A
USGS	13337000	2013-11-13	780	A
USGS	13337000	2013-11-14	814	A
USGS	13337000	2013-11-15	786	A
USGS	13337000	2013-11-16	840	A
USGS	13337000	2013-11-17	822	A
USGS	13337000	2013-11-18	771	A
USGS	13337000	2013-11-19	857	A
USGS	13337000	2013-11-20	1540	A
USGS	13337000	2013-11-21	1010	A
USGS	13337000	2013-11-22	650	A:e
USGS	13337000	2013-11-23	520	A:e
USGS	13337000	2013-11-24	510	A:e
USGS	13337000	2013-11-25	580	A:e
USGS	13337000	2013-11-26	660	A:e
USGS	13337000	2013-11-27	750	A:e
USGS	13337000	2013-11-28	710	A:e
USGS	13337000	2013-11-29	660	A:e
USGS	13337000	2013-11-30	669	A
USGS	13337000	2013-12-01	1370	A
USGS	13337000	2013-12-02	4000	A:e
USGS	13337000	2013-12-03	2340	A
USGS	13337000	2013-12-04	1360	A
USGS	13337000	2013-12-05	880	A:e
USGS	13337000	2013-12-06	690	A:e
USGS	13337000	2013-12-07	660	A:e
USGS	13337000	2013-12-08	570	A:e
USGS	13337000	2013-12-09	570	A:e
USGS	13337000	2013-12-10	680	A:e
USGS	13337000	2013-12-11	820	A:e
USGS	13337000	2013-12-12	900	A:e
USGS	13337000	2013-12-13	830	A:e
USGS	13337000	2013-12-14	860	A:e
USGS	13337000	2013-12-15	880	A:e
USGS	13337000	2013-12-16	850	A:e
USGS	13337000	2013-12-17	790	A:e
USGS	13337000	2013-12-18	740	A
USGS	13337000	2013-12-19	729	A
USGS	13337000	2013-12-20	699	A
USGS	13337000	2013-12-21	687	A
USGS	13337000	2013-12-22	686	A
USGS	13337000	2013-12-23	829	A
USGS	13337000	2013-12-24	1050	A
USGS	13337000	2013-12-25	818	A
USGS	13337000	2013-12-26	747	A
USGS	13337000	2013-12-27	707	A
USGS	13337000	2013-12-28	714	A
USGS	13337000	2013-12-29	700	A
USGS	13337000	2013-12-30	687	A
USGS	13337000	2013-12-31	788	A
USGS	13337000	2014-01-01	820	A
USGS	13337000	2014-01-02	768	A
USGS	13337000	2014-01-03	852	A
USGS	13337000	2014-01-04	863	A
USGS	13337000	2014-01-05	759	A
USGS	13337000	2014-01-06	640	A:e
USGS	13337000	2014-01-07	590	A:e
USGS	13337000	2014-01-08	685	A
USGS	13337000	2014-01-09	816	A
USGS	13337000	2014-01-10	784	A
USGS	13337000	2014-01-11	922	A
USGS	13337000	2014-01-12	1150	A
USGS	13337000	2014-01-13	1170	A
USGS	13337000	2014-01-14	1190	A
USGS	13337000	2014-01-15	1150	A
USGS	13337000	2014-01-16	1040	A
USGS	13337000	2014-01-17	936	A
USGS	13337000	2014-01-18	840	A:e
USGS	13337000	2014-01-19	790	A:e
USGS	13337000	2014-01-20	770	A:e
USGS	13337000	2014-01-21	750	A:e
USGS	13337000	2014-01-22	720	A:e
USGS	13337000	2014-01-23	700	A:e
USGS	13337000	2014-01-24	680	A:e
USGS	13337000	2014-01-25	650	A:e
USGS	13337000	2014-01-26	630	A:e
USGS	13337000	2014-01-27	640	A:e
USGS	13337000	2014-01-28	650	A:e
USGS	13337000	2014-01-29	660	A:e
USGS	13337000	2014-01-30	720	A:e
USGS	13337000	2014-01-31	780	A:e
USGS	13337000	2014-02-01	759	A
USGS	13337000	2014-02-02	729	A
USGS	13337000	2014-02-03	700	A:e
USGS	13337000	2014-02-04	600	A:e
USGS	13337000	2014-02-05	440	A:e
USGS	13337000	2014-02-06	400	A:e
USGS	13337000	2014-02-07	560	A:e
USGS	13337000	2014-02-08	650	A:e
USGS	13337000	2014-02-09	710	A:e
USGS	13337000	2014-02-10	750	A:e
USGS	13337000	2014-02-11	823	A
USGS	13337000	2014-02-12	816	A
USGS	13337000	2014-02-13	954	A
USGS	13337000	2014-02-14	1020	A
USGS	13337000	2014-02-15	974	A
USGS	13337000	2014-02-16	1150	A
USGS	13337000	2014-02-17	1150	A
USGS	13337000	2014-02-18	1140	A
USGS	13337000	2014-02-19	1250	A
USGS	13337000	2014-02-20	1200	A
USGS	13337000	2014-02-21	1120	A
USGS	13337000	2014-02-22	1050	A
USGS	13337000	2014-02-23	1010	A
USGS	13337000	2014-02-24	1010	A
USGS	13337000	2014-02-25	1040	A
USGS	13337000	2014-02-26	984	A
USGS	13337000	2014-02-27	995	A
USGS	13337000	2014-02-28	1170	A
USGS	13337000	2014-03-01	1150	A
USGS	13337000	2014-03-02	1060	A
USGS	13337000	2014-03-03	1240	A
USGS	13337000	2014-03-04	1640	A
USGS	13337000	2014-03-05	2060	A
USGS	13337000	2014-03-06	4130	A
USGS	13337000	2014-03-07	4970	A
USGS	13337000	2014-03-08	4390	A
USGS	13337000	2014-03-09	4690	A
USGS	13337000	2014-03-10	8110	A
USGS	13337000	2014-03-11	7520	A
USGS	13337000	2014-03-12	5760	A
USGS	13337000	2014-03-13	4720	A
USGS	13337000	2014-03-14	4220	A
USGS	13337000	2014-03-15	3880	A
USGS	13337000	2014-03-16	3550	A
USGS	13337000	2014-03-17	3570	A
USGS	13337000	2014-03-18	3390	A
USGS	13337000	2014-03-19	3120	A
USGS	13337000	2014-03-20	3030	A
USGS	13337000	2014-03-21	2770	A
USGS	13337000	2014-03-22	2580	A
USGS	13337000	2014-03-23	2440	A
USGS	13337000	2014-03-24	2330	A
USGS	13337000	2014-03-25	2270	A
USGS	13337000	2014-03-26	2330	A
USGS	13337000	2014-03-27	2590	A
USGS	13337000	2014-03-28	2750	A
USGS	13337000	2014-03-29	4340	A
USGS	13337000	2014-03-30	4790	A
USGS	13337000	2014-03-31	4260	A
USGS	13337000	2014-04-01	3830	A
USGS	13337000	2014-04-02	3530	A
USGS	13337000	2014-04-03	3290	A
USGS	13337000	2014-04-04	3210	A
USGS	13337000	2014-04-05	3170	A
USGS	13337000	2014-04-06	3430	A
USGS	13337000	2014-04-07	3740	A
USGS	13337000	2014-04-08	4130	A
USGS	13337000	2014-04-09	5470	A
USGS	13337000	2014-04-10	6320	A
USGS	13337000	2014-04-11	6070	A
USGS	13337000	2014-04-12	6190	A
USGS	13337000	2014-04-13	5920	A
USGS	13337000	2014-04-14	5470	A
USGS	13337000	2014-04-15	5340	A
USGS	13337000	2014-04-16	4930	A
USGS	13337000	2014-04-17	4610	A
USGS	13337000	2014-04-18	5310	A
USGS	13337000	2014-04-19	5530	A
USGS	13337000	2014-04-20	5890	A
USGS	13337000	2014-04-21	6170	A
USGS	13337000	2014-04-22	6810	A
USGS	13337000	2014-04-23	6850	A
USGS	13337000	2014-04-24	6700	A
USGS	13337000	2014-04-25	6650	A
USGS	13337000	2014-04-26	6870	A
USGS	13337000	2014-04-27	6580	A
USGS	13337000	2014-04-28	6140	A
USGS	13337000	2014-04-29	5600	A
USGS	13337000	2014-04-30	5460	A
USGS	13337000	2014-05-01	6030	A
USGS	13337000	2014-05-02	7900	A
USGS	13337000	2014-05-03	10700	A
USGS	13337000	2014-05-04	12600	A
USGS	13337000	2014-05-05	13200	A
USGS	13337000	2014-05-06	11800	A
USGS	13337000	2014-05-07	10500	A
USGS	13337000	2014-05-08	9770	A
USGS	13337000	2014-05-09	10800	A
USGS	13337000	2014-05-10	11000	A
USGS	13337000	2014-05-11	9740	A
USGS	13337000	2014-05-12	8760	A
USGS	13337000	2014-05-13	8450	A
USGS	13337000	2014-05-14	8700	A
USGS	13337000	2014-05-15	10200	A
USGS	13337000	2014-05-16	12900	A
USGS	13337000	2014-05-17	15100	A
USGS	13337000	2014-05-18	16200	A
USGS	13337000	2014-05-19	14700	A
USGS	13337000	2014-05-20	13900	A
USGS	13337000	2014-05-21	14100	A
USGS	13337000	2014-05-22	15800	A
USGS	13337000	2014-05-23	18200	A
USGS	13337000	2014-05-24	20400	A
USGS	13337000	2014-05-25	19100	A
USGS	13337000	2014-05-26	18600	A
USGS	13337000	2014-05-27	17300	A
USGS	13337000	2014-05-28	16700	A
USGS	13337000	2014-05-29	15700	A
USGS	13337000	2014-05-30	14000	A
USGS	13337000	2014-05-31	13700	A
USGS	13337000	2014-06-01	14600	A
USGS	13337000	2014-06-02	14600	A
USGS	13337000	2014-06-03	15000	A
USGS	13337000	2014-06-04	15000	A
USGS	13337000	2014-06-05	14500	A
USGS	13337000	2014-06-06	13800	A
USGS	13337000	2014-06-07	12500	A
USGS	13337000	2014-06-08	11500	A
USGS	13337000	2014-06-09	11500	A
USGS	13337000	2014-06-10	11900	A
USGS	13337000	2014-06-11	11100	A
USGS	13337000	2014-06-12	10400	A
USGS	13337000	2014-06-13	10700	A
USGS	13337000	2014-06-14	9800	A
USGS	13337000	2014-06-15	8580	A
USGS	13337000	2014-06-16	8220	A
USGS	13337000	2014-06-17	8180	A
USGS	13337000	2014-06-18	7300	A
USGS	13337000	2014-06-19	7100	A
USGS	13337000	2014-06-20	7470	A
USGS	13337000	2014-06-21	7830	A
USGS	13337000	2014-06-22	7850	A
USGS	13337000	2014-06-23	7850	A
USGS	13337000	2014-06-24	7960	A
USGS	13337000	2014-06-25	7850	A
USGS	13337000	2014-06-26	7790	A
USGS	13337000	2014-06-27	8240	A
USGS	13337000	2014-06-28	8450	A
USGS	13337000	2014-06-29	7500	A
USGS	13337000	2014-06-30	6540	A
USGS	13337000	2014-07-01	6060	A
USGS	13337000	2014-07-02	6020	A
USGS	13337000	2014-07-03	6130	A
USGS	13337000	2014-07-04	5980	A
USGS	13337000	2014-07-05	5380	A
USGS	13337000	2014-07-06	4850	A
USGS	13337000	2014-07-07	4530	A
USGS	13337000	2014-07-08	4200	A
USGS	13337000	2014-07-09	3920	A
USGS	13337000	2014-07-10	3600	A
USGS	13337000	2014-07-11	3310	A
USGS	13337000	2014-07-12	3030	A
USGS	13337000	2014-07-13	2800	A
USGS	13337000	2014-07-14	2610	A
USGS	13337000	2014-07-15	2470	A
USGS	13337000	2014-07-16	2370	A
USGS	13337000	2014-07-17	2190	A
USGS	13337000	2014-07-18	2020	A
USGS	13337000	2014-07-19	1880	A
USGS	13337000	2014-07-20	1750	A
USGS	13337000	2014-07-21	1680	A
USGS	13337000	2014-07-22	1590	A
USGS	13337000	2014-07-23	1500	A
USGS	13337000	2014-07-24	1440	A
USGS	13337000	2014-07-25	1400	A
USGS	13337000	2014-07-26	1310	A
USGS	13337000	2014-07-27	1230	A
USGS	13337000	2014-07-28	1160	A
USGS	13337000	2014-07-29	1100	A
USGS	13337000	2014-07-30	1050	A
USGS	13337000	2014-07-31	1010	A
USGS	13337000	2014-08-01	978	A
USGS	13337000	2014-08-02	964	A
USGS	13337000	2014-08-03	928	A
USGS	13337000	2014-08-04	883	A
USGS	13337000	2014-08-05	848	A
USGS	13337000	2014-08-06	831	A
USGS	13337000	2014-08-07	793	A
USGS	13337000	2014-08-08	763	A
USGS	13337000	2014-08-09	738	A
USGS	13337000	2014-08-10	714	A
USGS	13337000	2014-08-11	694	A
USGS	13337000	2014-08-12	674	A
USGS	13337000	2014-08-13	680	A
USGS	13337000	2014-08-14	750	A
USGS	13337000	2014-08-15	822	A
USGS	13337000	2014-08-16	846	A
USGS	13337000	2014-08-17	740	A
USGS	13337000	2014-08-18	679	A
USGS	13337000	2014-08-19	650	A
USGS	13337000	2014-08-20	649	A
USGS	13337000	2014-08-21	634	A
USGS	13337000	2014-08-22	690	A
USGS	13337000	2014-08-23	867	A
USGS	13337000	2014-08-24	807	A
USGS	13337000	2014-08-25	704	A
USGS	13337000	2014-08-26	647	A
USGS	13337000	2014-08-27	613	A
USGS	13337000	2014-08-28	587	A
USGS	13337000	2014-08-29	560	A
USGS	13337000	2014-08-30	543	A
USGS	13337000	2014-08-31	607	A
USGS	13337000	2014-09-01	602	A
USGS	13337000	2014-09-02	570	A
USGS	13337000	2014-09-03	535	A
USGS	13337000	2014-09-04	531	A
USGS	13337000	2014-09-05	526	A
USGS	13337000	2014-09-06	511	A
USGS	13337000	2014-09-07	492	A
USGS	13337000	2014-09-08	477	A
USGS	13337000	2014-09-09	462	A
USGS	13337000	2014-09-10	454	A
USGS	13337000	2014-09-11	454	A
USGS	13337000	2014-09-12	448	A
USGS	13337000	2014-09-13	434	A:e
USGS	13337000	2014-09-14	421	A:e
USGS	13337000	2014-09-15	409	A:e
USGS	13337000	2014-09-16	398	A:e
USGS	13337000	2014-09-17	388	A
USGS	13337000	2014-09-18	386	A
USGS	13337000	2014-09-19	386	A
USGS	13337000	2014-09-20	385	A
USGS	13337000	2014-09-21	377	A
USGS	13337000	2014-09-22	371	A
USGS	13337000	2014-09-23	361	A
USGS	13337000	2014-09-24	359	A
USGS	13337000	2014-09-25	355	A
USGS	13337000	2014-09-26	372	A
USGS	13337000	2014-09-27	374	A
